Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	AFE_CHANNEL [#]	QVAR [LSB]	
4140449	5856	-11696	12672	357.216	-713.456	772.992	0	15824	
4145405	5856	-11488	13056	357.216	-700.768	796.416	1	17088	
4150362	5600	-11424	13200	341.600	-696.864	805.200	0	18256	
4155319	5568	-11680	13488	339.648	-712.480	822.768	1	19232	
4160275	6288	-11936	13632	383.568	-728.096	831.552	0	20272	
4165231	6000	-11280	13424	366.000	-688.080	818.864	1	21296	
4170187	5856	-11024	13168	357.216	-672.464	803.248	0	22544	
4175143	5728	-10896	12800	349.408	-664.656	780.800	1	23968	
4180099	5520	-11488	12880	336.720	-700.768	785.680	0	25248	
4185055	5296	-12112	12976	323.056	-738.832	791.536	1	26432	
4190013	5040	-12112	13024	307.440	-738.832	794.464	0	27328	
4194969	4864	-11872	12912	296.704	-724.192	787.632	1	28160	
4199926	4720	-11408	12720	287.920	-695.888	775.920	0	28848	
4204881	4512	-11024	12352	275.232	-672.464	753.472	1	29392	
4209839	4128	-10736	12160	251.808	-654.896	741.760	0	29728	
4214793	3856	-10336	12096	235.216	-630.496	737.856	1	29888	
4219749	3648	-9904	11888	222.528	-604.144	725.168	0	29856	
4224709	3488	-9408	11696	212.768	-573.888	713.456	1	29744	
4229665	3440	-8960	11488	209.840	-546.560	700.768	0	29472	
4234622	3552	-8624	11424	216.672	-526.064	696.864	1	29120	
4239577	3760	-8480	11456	229.360	-517.280	698.816	0	28768	
4244534	4064	-8496	11488	247.904	-518.256	700.768	1	28208	
4249489	4368	-8352	11392	266.448	-509.472	694.912	0	27728	
4254446	4640	-8112	11472	283.040	-494.832	699.792	1	27312	
4259402	4720	-7744	11568	287.920	-472.384	705.648	0	26912	
4264359	4848	-7408	11808	295.728	-451.888	720.288	1	26528	
4269312	4992	-7056	11872	304.512	-430.416	724.192	0	26208	
4274269	5280	-6640	11920	322.080	-405.040	727.120	1	25792	
4279224	5488	-6272	11760	334.768	-382.592	717.360	0	25488	
4284182	5888	-5936	11584	359.168	-362.096	706.624	1	25408	
4289139	6112	-5536	11520	372.832	-337.696	702.720	0	25472	
4294095	6256	-5248	11616	381.616	-320.128	708.576	1	25536	
4299051	6320	-5056	11664	385.520	-308.416	711.504	0	25968	
4304007	6384	-4864	11760	389.424	-296.704	717.360	1	26496	
4308962	6432	-4592	11712	392.352	-280.112	714.432	0	27344	
4313917	6464	-4384	11680	394.304	-267.424	712.480	1	28480	
4318874	6592	-4208	11648	402.112	-256.688	710.528	0	29984	
4323830	6640	-4048	11648	405.040	-246.928	710.528	1	31856	
4328786	6736	-4016	11904	410.896	-244.976	726.144	0	32752	
4333742	6928	-4048	12224	422.608	-246.928	745.664	1	32752	
4338698	7280	-4064	12592	444.080	-247.904	768.112	0	32752	
4343653	7776	-4192	12816	474.336	-255.712	781.776	1	32752	
4348609	8368	-4224	13136	510.448	-257.664	801.296	0	32752	
4353566	9184	-4256	13344	560.224	-259.616	813.984	1	32752	
4358523	10048	-4512	13616	612.928	-275.232	830.576	0	32752	
4363478	10816	-4720	13840	659.776	-287.920	844.240	1	32752	
4368433	11632	-5040	14208	709.552	-307.440	866.688	0	32752	
4373390	12464	-5248	14416	760.304	-320.128	879.376	1	32752	
4378346	13088	-5568	14304	798.368	-339.648	872.544	0	32752	
4383302	13536	-5808	14112	825.696	-354.288	860.832	1	32752	
4388259	13968	-6048	13888	852.048	-368.928	847.168	0	32752	
4393213	14272	-6208	13504	870.592	-378.688	823.744	1	32752	
4398171	14480	-6336	13344	883.280	-386.496	813.984	0	32752	
4403128	14496	-6304	13392	884.256	-384.544	816.912	1	32752	
4408084	14432	-6352	13568	880.352	-387.472	827.648	0	32752	
4413040	14368	-6192	13888	876.448	-377.712	847.168	1	32752	
4417996	14144	-6032	14352	862.784	-367.952	875.472	0	32752	
4422952	14032	-5632	14400	855.952	-343.552	878.400	1	32752	
4427908	13904	-5120	14416	848.144	-312.320	879.376	0	32752	
4432863	13872	-4592	14112	846.192	-280.112	860.832	1	32752	
4437819	14080	-3952	13648	858.880	-241.072	832.528	0	32752	
4442775	14224	-3328	13280	867.664	-203.008	810.080	1	32752	
4447732	14320	-2816	13072	873.520	-171.776	797.392	0	32752	
4452689	14272	-2320	13024	870.592	-141.520	794.464	1	32752	
4457645	14112	-1952	13024	860.832	-119.072	794.464	0	32752	
4462601	14032	-1744	13120	855.952	-106.384	800.320	1	32752	
4467558	13888	-1808	13056	847.168	-110.288	796.416	0	32752	
4472514	13984	-1968	12880	853.024	-120.048	785.680	1	32752	
4477471	14224	-2208	12928	867.664	-134.688	788.608	0	29152	
4482427	14432	-2304	12960	880.352	-140.544	790.560	1	22944	
4487383	14608	-2512	13008	891.088	-153.232	793.488	0	16624	
4492339	14752	-2560	13024	899.872	-156.160	794.464	1	10272	
4497296	14880	-2608	12928	907.680	-159.088	788.608	0	3808	
4502252	14992	-2512	12864	914.512	-153.232	784.704	1	-2464	
4507208	14912	-2176	12800	909.632	-132.736	780.800	0	-8720	
4512164	14832	-1632	12736	904.752	-99.552	776.896	1	-14800	
4517119	14736	-1104	12688	898.896	-67.344	773.968	0	-20672	
4522076	14528	-720	12576	886.208	-43.920	767.136	1	-26352	
4527032	14272	-224	12416	870.592	-13.664	757.376	0	-31776	
4531988	14112	80	12352	860.832	4.880	753.472	1	-32768	
4536943	13904	272	12288	848.144	16.592	749.568	0	-32768	
4541900	13888	192	12224	847.168	11.712	745.664	1	-32768	
4546856	13872	48	12176	846.192	2.928	742.736	0	-32768	
4551812	13968	-16	12400	852.048	-0.976	756.400	1	-32768	
4556767	14016	16	12656	854.976	0.976	772.016	0	-32768	
4561724	14144	96	12928	862.784	5.856	788.608	1	-32768	
4566679	14304	320	13136	872.544	19.520	801.296	0	-32768	
4571637	14480	592	13088	883.280	36.112	798.368	1	-32768	
4576593	14752	1120	12928	899.872	68.320	788.608	0	-32768	
4581549	14944	1584	12800	911.584	96.624	780.800	1	-32768	
4586505	15040	1952	12704	917.440	119.072	774.944	0	-32768	
4591461	15264	2448	12768	931.104	149.328	778.848	1	-32768	
4596418	15408	2720	12720	939.888	165.920	775.920	0	-32768	
4601373	15456	2896	12576	942.816	176.656	767.136	1	-32768	
4606330	15600	2848	12320	951.600	173.728	751.520	0	-32768	
4611287	15664	2912	12096	955.504	177.632	737.856	1	-32768	
4616243	15872	2832	11744	968.192	172.752	716.384	0	-32768	
4621197	15888	2768	11408	969.168	168.848	695.888	1	-32768	
4626156	15872	2784	11184	968.192	169.824	682.224	0	-32768	
4631110	15872	2864	10848	968.192	174.704	661.728	1	-32768	
4636067	15808	2944	10592	964.288	179.584	646.112	0	-32768	
4641023	15616	3136	10352	952.576	191.296	631.472	1	-32768	
4645979	15440	3632	10464	941.840	221.552	638.304	0	-32768	
4650935	15120	4016	10720	922.320	244.976	653.920	1	-32768	
4655890	15040	4608	11072	917.440	281.088	675.392	0	-32768	
4660847	14896	5200	11424	908.656	317.200	696.864	1	-32768	
4665803	14912	5760	11632	909.632	351.360	709.552	0	-32768	
4670759	15040	6272	11664	917.440	382.592	711.504	1	-32768	
4675715	15248	6688	11440	930.128	407.968	697.840	0	-32768	
4680671	15616	6720	10880	952.576	409.920	663.680	1	-32768	
4685627	15840	6896	10272	966.240	420.656	626.592	0	-32176	
4690583	16128	6976	9680	983.808	425.536	590.480	1	-30000	
4695537	16336	6960	9248	996.496	424.560	564.128	0	-27920	
4700494	16272	6976	8832	992.592	425.536	538.752	1	-25824	
4705450	16176	7152	8672	986.736	436.272	528.992	0	-23792	
4710406	15936	7360	8496	972.096	448.960	518.256	1	-21792	
4715362	15600	7568	8256	951.600	461.648	503.616	0	-19744	
4720317	15312	7872	7968	934.032	480.192	486.048	1	-17936	
4725274	15088	8240	7504	920.368	502.640	457.744	0	-16112	
4730230	14976	8640	7024	913.536	527.040	428.464	1	-14416	
4735183	14944	9024	6480	911.584	550.464	395.280	0	-12640	
4740142	14784	9504	5888	901.824	579.744	359.168	1	-11120	
4745098	14592	9840	5472	890.112	600.240	333.792	0	-9648	
4750054	14448	10144	5120	881.328	618.784	312.320	1	-8208	
4755011	14320	10304	4912	873.520	628.544	299.632	0	-6912	
4759967	14160	10464	4496	863.760	638.304	274.256	1	-5776	
4764923	14016	10560	4096	854.976	644.160	249.856	0	-4704	
4769879	13872	10656	3712	846.192	650.016	226.432	1	-3888	
4774834	13664	10592	3392	833.504	646.112	206.912	0	-3088	
4779790	13472	10496	3200	821.792	640.256	195.200	1	-2384	
4784746	13152	10336	3072	802.272	630.496	187.392	0	-1808	
4789703	12704	10192	2896	774.944	621.712	176.656	1	-1312	
4794658	12432	10288	2448	758.352	627.568	149.328	0	-992	
4799615	12032	10192	1968	733.952	621.712	120.048	1	-672	
4804571	11712	10032	1696	714.432	611.952	103.456	0	-496	
4809527	11360	9664	1504	692.960	589.504	91.744	1	-224	
4814483	10944	9040	1392	667.584	551.440	84.912	0	32	
4819438	10560	8576	1408	644.160	523.136	85.888	1	304	
4824394	10160	8160	1408	619.760	497.760	85.888	0	608	
4829350	9824	7952	1360	599.264	485.072	82.960	1	976	
4834306	9456	7856	1152	576.816	479.216	70.272	0	1376	
4839263	9136	7728	1056	557.296	471.408	64.416	1	1840	
4844219	8784	7776	1056	535.824	474.336	64.416	0	2304	
4849175	8384	7824	1072	511.424	477.264	65.392	1	2800	
4854132	8064	8080	896	491.904	492.880	54.656	0	3344	
4859089	7648	8272	640	466.528	504.592	39.040	1	3968	
4864045	7232	8592	416	441.152	524.112	25.376	0	4496	
4869002	6928	8800	208	422.608	536.800	12.688	1	5056	
4873956	6576	8992	112	401.136	548.512	6.832	0	5712	
4878912	6112	9120	96	372.832	556.320	5.856	1	6256	
4883869	5792	9312	-64	353.312	568.032	-3.904	0	6672	
4888824	5296	9312	-288	323.056	568.032	-17.568	1	7008	
4893781	4848	9344	-448	295.728	569.984	-27.328	0	7200	
4898736	4480	9296	-592	273.280	567.056	-36.112	1	7264	
4903691	4208	9104	-656	256.688	555.344	-40.016	0	7200	
4908645	3984	8944	-608	243.024	545.584	-37.088	1	6960	
4913603	3792	8800	-528	231.312	536.800	-32.208	0	6704	
4918560	3760	8640	-432	229.360	527.040	-26.352	1	6304	
4923517	3760	8688	-464	229.360	529.968	-28.304	0	5968	
4928473	4000	8768	-480	244.000	534.848	-29.280	1	5648	
4933429	4224	8832	-576	257.664	538.752	-35.136	0	5264	
4938385	4480	8896	-624	273.280	542.656	-38.064	1	4880	
4943342	4704	9040	-912	286.944	551.440	-55.632	0	4560	
4948299	4704	9136	-1120	286.944	557.296	-68.320	1	4352	
4953256	4672	9200	-1232	284.992	561.200	-75.152	0	4080	
4958212	4448	9376	-1408	271.328	571.936	-85.888	1	3936	
4963168	4384	9664	-1584	267.424	589.504	-96.624	0	3824	
4968124	4160	10112	-1952	253.760	616.832	-119.072	1	3728	
4973078	3984	10768	-2336	243.024	656.848	-142.496	0	3664	
4978035	3984	11472	-2688	243.024	699.792	-163.968	1	3616	
4982991	3936	12224	-2912	240.096	745.664	-177.632	0	3456	
4987947	3872	12752	-3152	236.192	777.872	-192.272	1	3328	
4992902	3808	13312	-3360	232.288	812.032	-204.960	0	3120	
4997859	3632	13824	-3664	221.552	843.264	-223.504	1	2912	
5002815	3616	14112	-4096	220.576	860.832	-249.856	0	2688	
5007772	3648	14400	-4528	222.528	878.400	-276.208	1	2416	
5012728	3664	14576	-5120	223.504	889.136	-312.320	0	2016	
5017685	3712	14656	-5568	226.432	894.016	-339.648	1	1744	
5022641	3664	14768	-5984	223.504	900.848	-365.024	0	1248	
5027597	3632	14816	-6416	221.552	903.776	-391.376	1	848	
5032553	3696	14912	-6592	225.456	909.632	-402.112	0	432	
5037510	3728	15072	-6800	227.408	919.392	-414.800	1	128	
5042466	3872	15296	-7008	236.192	933.056	-427.488	0	-112	
5047423	4128	15776	-7248	251.808	962.336	-442.128	1	-224	
5052377	4192	16384	-7776	255.712	999.424	-474.336	0	-240	
5057335	4320	17456	-8432	263.520	1064.816	-514.352	1	0	
5062292	4432	18656	-9136	270.352	1138.016	-557.296	0	528	
5067248	4496	20096	-10048	274.256	1225.856	-612.928	1	1120	
5072204	4640	21824	-10848	283.040	1331.264	-661.728	0	1920	
5077157	4496	23872	-11616	274.256	1456.192	-708.576	1	2864	
5082115	4320	26144	-12256	263.520	1594.784	-747.616	0	3936	
5087071	3984	28480	-12848	243.024	1737.280	-783.728	1	5168	
5092027	3616	30720	-13616	220.576	1873.920	-830.576	0	6496	
5096981	3472	32640	-14560	211.792	1991.040	-888.160	1	7696	
5101940	3808	32752	-15168	232.288	1997.872	-925.248	0	8640	
5106896	4160	32752	-15632	253.760	1997.872	-953.552	1	9440	
5111851	4656	32752	-16240	284.016	1997.872	-990.640	0	9952	
5116807	5136	32752	-16864	313.296	1997.872	-1028.704	1	10512	
5121763	6048	32752	-17488	368.928	1997.872	-1066.768	0	10912	
5126717	6816	32752	-17968	415.776	1997.872	-1096.048	1	11264	
5131675	7200	32752	-18208	439.200	1997.872	-1110.688	0	11648	
5136631	7552	32752	-18192	460.672	1997.872	-1109.712	1	12064	
5141586	7648	32752	-18016	466.528	1997.872	-1098.976	0	12576	
5146543	8128	32752	-17840	495.808	1997.872	-1088.240	1	12976	
5151499	8736	32752	-17552	532.896	1997.872	-1070.672	0	13120	
5156454	9344	32752	-17568	569.984	1997.872	-1071.648	1	12832	
5161410	9728	32752	-17392	593.408	1997.872	-1060.912	0	12064	
5166367	9792	32752	-16976	597.312	1997.872	-1035.536	1	11184	
5171324	9856	32752	-16400	601.216	1997.872	-1000.400	0	10512	
5176278	9840	32752	-15024	600.240	1997.872	-916.464	1	10096	
5181235	9600	32752	-12544	585.600	1997.872	-765.184	0	10096	
5186192	9120	32752	-9008	556.320	1997.872	-549.488	1	10528	
5191146	8768	32752	-4512	534.848	1997.872	-275.232	0	11312	
5196103	9104	32752	384	555.344	1997.872	23.424	1	12816	
5201059	10528	32752	5696	642.208	1997.872	347.456	0	15008	
5206015	14032	32752	10656	855.952	1997.872	650.016	1	17664	
5210971	18432	32752	14496	1124.352	1997.872	884.256	0	20944	
5215928	21072	32752	15888	1285.392	1997.872	969.168	1	24736	
5220882	22416	32752	17216	1367.376	1997.872	1050.176	0	28736	
5225839	21152	32752	23440	1290.272	1997.872	1429.840	1	32752	
5230796	20112	32752	28128	1226.832	1997.872	1715.808	0	32752	
5235752	21184	32752	27328	1292.224	1997.872	1667.008	1	32752	
5240708	27904	32752	22864	1702.144	1997.872	1394.704	0	32752	
5245665	32592	25344	16000	1988.112	1545.984	976.000	1	32752	
5250621	32592	14224	22000	1988.112	867.664	1342.000	0	32752	
5255576	32592	-10768	29568	1988.112	-656.848	1803.648	1	32752	
5260532	27584	-32480	31040	1682.624	-1981.280	1893.440	0	32752	
5265490	23600	-32480	32704	1439.600	-1981.280	1994.944	1	32752	
5270446	20416	-32480	28432	1245.376	-1981.280	1734.352	0	32752	
5275402	11536	-32480	23648	703.696	-1981.280	1442.528	1	32752	
5280358	-1056	-32480	25472	-64.416	-1981.280	1553.792	0	32752	
5285313	-8912	-32480	23360	-543.632	-1981.280	1424.960	1	32752	
5290268	-9376	-32480	7744	-571.936	-1981.280	472.384	0	32752	
5295225	-7440	-32480	-9760	-453.840	-1981.280	-595.360	1	32752	
5300181	-7808	-29728	-23760	-476.288	-1813.408	-1449.360	0	32752	
5305136	-10000	-28560	-32544	-610.000	-1742.160	-1985.184	1	32752	
5310093	-12304	-29488	-32544	-750.544	-1798.768	-1985.184	0	32752	
5315049	-17632	-32480	-32544	-1075.552	-1981.280	-1985.184	1	32752	
5320004	-25552	-32480	-32544	-1558.672	-1981.280	-1985.184	0	32752	
5324960	-24032	-32480	-23632	-1465.952	-1981.280	-1441.552	1	30400	
5329916	-17616	-32480	-20880	-1074.576	-1981.280	-1273.680	0	24672	
5334871	-12320	-32480	-30992	-751.520	-1981.280	-1890.512	1	18624	
5339827	-11120	-32480	-32544	-678.320	-1981.280	-1985.184	0	12944	
5344782	-12768	-32480	-32544	-778.848	-1981.280	-1985.184	1	8448	
5349739	-12512	-32480	-30416	-763.232	-1981.280	-1855.376	0	5744	
5354695	-9616	-32480	-16400	-586.576	-1981.280	-1000.400	1	4896	
5359652	-5088	-32480	-3424	-310.368	-1981.280	-208.864	0	5008	
5364606	-6656	-32480	2720	-406.016	-1981.280	165.920	1	5472	
5369564	-11168	-28112	-1712	-681.248	-1714.832	-104.432	0	5296	
5374520	-15456	-17072	-9504	-942.816	-1041.392	-579.744	1	3680	
5379475	-15152	-8320	-15248	-924.272	-507.520	-930.128	0	560	
5384433	-12032	-2304	-18192	-733.952	-140.544	-1109.712	1	-3824	
5389389	-8928	4768	-18544	-544.608	290.848	-1131.184	0	-8864	
5394346	-4944	9760	-18976	-301.584	595.360	-1157.536	1	-13696	
5399302	-1072	9888	-21264	-65.392	603.168	-1297.104	0	-17904	
5404258	1824	9632	-24720	111.264	587.552	-1507.920	1	-21328	
5409214	3488	9776	-27472	212.768	596.336	-1675.792	0	-23840	
5414170	4880	10688	-30288	297.680	651.968	-1847.568	1	-25664	
5419124	5808	11856	-32080	354.288	723.216	-1956.880	0	-26992	
5424083	6272	15648	-32000	382.592	954.528	-1952.000	1	-28144	
5429037	7024	19600	-30864	428.464	1195.600	-1882.704	0	-29040	
5433995	7904	21200	-30736	482.144	1293.200	-1874.896	1	-29680	
5438952	9232	23456	-30176	563.152	1430.816	-1840.736	0	-29856	
5443908	10128	26704	-27136	617.808	1628.944	-1655.296	1	-29520	
5448864	10912	28880	-24784	665.632	1761.680	-1511.824	0	-28736	
5453820	11392	29344	-21504	694.912	1789.984	-1311.744	1	-27488	
5458777	10912	27664	-18480	665.632	1687.504	-1127.280	0	-25584	
5463732	10752	23968	-14800	655.872	1462.048	-902.800	1	-23408	
5468689	9040	19424	-3712	551.440	1184.864	-226.432	0	-20864	
5473645	6928	8640	17984	422.608	527.040	1097.024	1	-18288	
5478599	14208	368	22240	866.688	22.448	1356.640	0	-16144	
5483557	26336	2432	8608	1606.496	148.352	525.088	1	-14576	
5488513	32592	16720	-1424	1988.112	1019.920	-86.864	0	-13888	
5493469	32192	30304	-1632	1963.712	1848.544	-99.552	1	-14192	
5498427	26112	32752	-2624	1592.832	1997.872	-160.064	0	-15152	
5503383	20064	30416	-4528	1223.904	1855.376	-276.208	1	-16080	
5508340	17024	26272	-6096	1038.464	1602.592	-371.856	0	-16288	
5513296	15840	24128	-5472	966.240	1471.808	-333.792	1	-15456	
5518253	15360	22432	-3184	936.960	1368.352	-194.224	0	-13952	
5523208	13392	19104	672	816.912	1165.344	40.992	1	-12320	
5528164	11072	15456	3360	675.392	942.816	204.960	0	-10992	
5533120	8640	11808	3584	527.040	720.288	218.624	1	-10160	
5538076	7360	10352	1536	448.960	631.472	93.696	0	-9728	
5543030	7184	11104	-496	438.224	677.344	-30.256	1	-9296	
5547988	7408	12176	-1216	451.888	742.736	-74.176	0	-8448	
5552944	8192	13632	-1024	499.712	831.552	-62.464	1	-7264	
5557899	9248	14656	-464	564.128	894.016	-28.304	0	-5920	
5562855	10880	16048	-224	663.680	978.928	-13.664	1	-4592	
5567812	12656	17088	288	772.016	1042.368	17.568	0	-3712	
5572767	14624	17632	912	892.064	1075.552	55.632	1	-3088	
5577723	16528	17024	1824	1008.208	1038.464	111.264	0	-2720	
5582679	17856	15360	2368	1089.216	936.960	144.448	1	-2352	
5587635	18240	13072	2512	1112.640	797.392	153.232	0	-1760	
5592591	17376	11088	2208	1059.936	676.368	134.688	1	-960	
5597547	15744	9824	1728	960.384	599.264	105.408	0	-240	
5602504	13536	9648	1392	825.696	588.528	84.912	1	400	
5607460	10896	10112	1232	664.656	616.832	75.152	0	864	
5612415	8352	10352	1328	509.472	631.472	81.008	1	976	
5617370	5920	10176	1632	361.120	620.736	99.552	0	880	
5622325	3808	9632	1888	232.288	587.552	115.168	1	752	
5627282	2304	8992	1920	140.544	548.512	117.120	0	592	
5632238	1280	8272	1856	78.080	504.592	113.216	1	480	
5637194	720	7472	1632	43.920	455.792	99.552	0	112	
5642149	368	6560	1376	22.448	400.160	83.936	1	-432	
5647104	240	5824	1136	14.640	355.264	69.296	0	-1184	
5652060	544	5184	688	33.184	316.224	41.968	1	-2256	
5657016	1632	4704	-240	99.552	286.944	-14.640	0	-3312	
5661972	3344	4336	-1232	203.984	264.496	-75.152	1	-4496	
5666928	5072	4000	-1392	309.392	244.000	-84.912	0	-5584	
5671883	6848	4016	-1280	417.728	244.976	-78.080	1	-6656	
5676839	8592	4448	-1072	524.112	271.328	-65.392	0	-7664	
5681793	10368	5584	-1024	632.448	340.624	-62.464	1	-8640	
5686750	11952	7504	-912	729.072	457.744	-55.632	0	-9360	
5691706	13520	9952	-768	824.720	607.072	-46.848	1	-10032	
5696662	14672	12544	-864	894.992	765.184	-52.704	0	-10496	
5701617	14784	14512	-1488	901.824	885.232	-90.768	1	-10784	
5706573	13952	16224	-2256	851.072	989.664	-137.616	0	-10816	
5711529	12704	18320	-3088	774.944	1117.520	-188.368	1	-10640	
5716486	11536	20688	-4112	703.696	1261.968	-250.832	0	-10208	
5721441	10944	22224	-5728	667.584	1355.664	-349.408	1	-9552	
5726398	10624	22336	-6944	648.064	1362.496	-423.584	0	-8528	
5731355	9696	21968	-6528	591.456	1340.048	-398.208	1	-7520	
5736311	8784	21808	-5152	535.824	1330.288	-314.272	0	-6288	
5741268	8864	21568	-3680	540.704	1315.648	-224.480	1	-5040	
5746223	10000	20992	-2928	610.000	1280.512	-178.608	0	-3680	
5751177	11600	20000	-2640	707.600	1220.000	-161.040	1	-2416	
5756133	13152	18624	-2752	802.272	1136.064	-167.872	0	-1344	
5761089	14464	17088	-2992	882.304	1042.368	-182.512	1	-480	
5766044	15664	15504	-3344	955.504	945.744	-203.984	0	192	
5771000	16320	13984	-3280	995.520	853.024	-200.080	1	624	
5775956	16192	12480	-3312	987.712	761.280	-202.032	0	880	
5780910	15488	10992	-3584	944.768	670.512	-218.624	1	896	
5785869	14336	9840	-4400	874.496	600.240	-268.400	0	672	
5790826	12656	9312	-5152	772.016	568.032	-314.272	1	336	
5795782	10688	9536	-5744	651.968	581.696	-350.384	0	-80	
5800738	8480	10016	-6464	517.280	610.976	-394.304	1	-560	
5805694	6240	10032	-6800	380.640	611.952	-414.800	0	-1088	
5810651	4080	9664	-5920	248.880	589.504	-361.120	1	-1584	
5815608	2448	8944	-4464	149.328	545.584	-272.304	0	-1872	
5820565	1488	8112	-3024	90.768	494.832	-184.464	1	-2208	
5825521	736	7136	-1856	44.896	435.296	-113.216	0	-2368	
5830477	96	6656	-848	5.856	406.016	-51.728	1	-2496	
5835434	-112	6288	-80	-6.832	383.568	-4.880	0	-2576	
5840389	-160	6496	112	-9.760	396.256	6.832	1	-2624	
5845344	272	6768	-352	16.592	412.848	-21.472	0	-2624	
5850301	1296	7184	-1136	79.056	438.224	-69.296	1	-2576	
5855255	2608	7488	-1600	159.088	456.768	-97.600	0	-2576	
5860212	3904	7744	-1680	238.144	472.384	-102.480	1	-2608	
5865168	5328	8048	-1472	325.008	490.928	-89.792	0	-2640	
5870125	6496	8224	-1248	396.256	501.664	-76.128	1	-2768	
5875081	7504	8512	-1280	457.744	519.232	-78.080	0	-2800	
5880037	8144	8608	-1552	496.784	525.088	-94.672	1	-2880	
5884994	8368	8960	-1888	510.448	546.560	-115.168	0	-3024	
5889951	8432	9456	-1856	514.352	576.816	-113.216	1	-3248	
5894905	8448	10000	-1792	515.328	610.000	-109.312	0	-3472	
5899862	8496	9936	-1488	518.256	606.096	-90.768	1	-3744	
5904820	8128	9120	-704	495.808	556.320	-42.944	0	-4096	
5909776	7072	8160	624	431.392	497.760	38.064	1	-4480	
5914732	6480	7264	2000	395.280	443.104	122.000	0	-4864	
5919688	6560	6576	2992	400.160	401.136	182.512	1	-5248	
5924644	6976	6176	3328	425.536	376.736	203.008	0	-5728	
5929600	7568	5952	3088	461.648	363.072	188.368	1	-6352	
5934558	7904	6096	2496	482.144	371.856	152.256	0	-7056	
5939514	8320	6592	1632	507.520	402.112	99.552	1	-7648	
5944469	8992	7456	800	548.512	454.816	48.800	0	-8256	
5949427	9920	8640	528	605.120	527.040	32.208	1	-8848	
5954384	11152	9904	848	680.272	604.144	51.728	0	-9136	
5959339	12432	11360	1824	758.352	692.960	111.264	1	-9472	
5964295	13408	12960	2960	817.888	790.560	180.560	0	-9776	
5969251	14240	14672	3680	868.640	894.992	224.480	1	-9984	
5974206	14720	16272	3552	897.920	992.592	216.672	0	-10160	
5979162	14976	17760	2304	913.536	1083.360	140.544	1	-10224	
5984118	14848	19008	896	905.728	1159.488	54.656	0	-10240	
5989073	14608	19968	-640	891.088	1218.048	-39.040	1	-10144	
5994029	14128	20256	-2128	861.808	1235.616	-129.808	0	-10016	
5998986	13312	19184	-2768	812.032	1170.224	-168.848	1	-9680	
6003943	12160	17488	-2320	741.760	1066.768	-141.520	0	-9280	
6008899	11296	15232	-1184	689.056	929.152	-72.224	1	-8896	
6013856	10976	12768	48	669.536	778.848	2.928	0	-8480	
6018812	11008	10368	1056	671.488	632.448	64.416	1	-8048	
6023767	11424	8288	1536	696.864	505.568	93.696	0	-7600	
6028723	11936	6912	1456	728.096	421.632	88.816	1	-7296	
6033678	12704	6208	992	774.944	378.688	60.512	0	-6944	
6038634	13504	6272	288	823.744	382.592	17.568	1	-6528	
6043591	14272	7264	-32	870.592	443.104	-1.952	0	-6144	
6048547	14768	8912	256	900.848	543.632	15.616	1	-5776	
6053502	15296	10928	800	933.056	666.608	48.800	0	-5376	
6058458	15888	12720	1248	969.168	775.920	76.128	1	-5056	
6063415	16176	14176	1504	986.736	864.736	91.744	0	-4752	
6068371	16240	14992	1376	990.640	914.512	83.936	1	-4464	
6073327	15776	15232	640	962.336	929.152	39.040	0	-4304	
6078285	15040	15008	-672	917.440	915.488	-40.992	1	-4096	
6083241	13904	14560	-2272	848.144	888.160	-138.592	0	-3920	
6088197	12480	14272	-3824	761.280	870.592	-233.264	1	-3728	
6093154	10720	13904	-5168	653.920	848.144	-315.248	0	-3632	
6098110	8816	13120	-5888	537.776	800.320	-359.168	1	-3408	
6103065	6768	11968	-5568	412.848	730.048	-339.648	0	-3296	
6108022	4848	10656	-4304	295.728	650.016	-262.544	1	-3216	
6112978	3680	9328	-2368	224.480	569.008	-144.448	0	-3104	
6117934	3008	7984	-336	183.488	487.024	-20.496	1	-3104	
6122888	3008	6512	1392	183.488	397.232	84.912	0	-3120	
6127847	3392	5088	2848	206.912	310.368	173.728	1	-3248	
6132802	3984	3904	3824	243.024	238.144	233.264	0	-3312	
6137760	5008	3152	4352	305.488	192.272	265.472	1	-3456	
6142716	6320	2352	4640	385.520	143.472	283.040	0	-3536	
6147672	7520	2128	4400	458.720	129.808	268.400	1	-3568	
6152628	8944	1952	4096	545.584	119.072	249.856	0	-3536	
6157584	9840	2256	3648	600.240	137.616	222.528	1	-3440	
6162541	10608	2608	3520	647.088	159.088	214.720	0	-3408	
6167497	10784	3200	3456	657.824	195.200	210.816	1	-3312	
6172453	10848	3744	3472	661.728	228.384	211.792	0	-3184	
6177408	10784	4256	3328	657.824	259.616	203.008	1	-3008	
6182364	10672	4688	2960	650.992	285.968	180.560	0	-2832	
6187320	10528	4944	2368	642.208	301.584	144.448	1	-2768	
6192278	10352	5136	1744	631.472	313.296	106.384	0	-2720	
6197231	10000	5408	976	610.000	329.888	59.536	1	-2624	
6202189	9600	5920	80	585.600	361.120	4.880	0	-2576	
6207144	8768	6672	-784	534.848	406.992	-47.824	1	-2528	
6212099	7776	7520	-1616	474.336	458.720	-98.576	0	-2480	
